slug;source;freq;position;channel;priority_group;priority_label;segment_orig;federal_count;regional_count;yandex_count;top10_domains;city_from;city_to;price
ufa-yanaul;old;174;17;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;19;0;www.avito.ru|vk.com|taxiufa.ru|taxi24online.ru|taksi-ufa.ru|t.me|taxi555.ru|www.mezhgorod.taxi|taksi-gorod.ru|yandex.ru|taximini-ufa.ru|taxivezde.ru|mejgorodtaxi.ru|taksisvo.ru|rustransfer.org|deshevotaxi.ru|city2city.ru|jupiter-tmc.ru|catalogtaksi.ru|www.tourister.ru|m.ok.ru|takse.ru|taxibulgakovo.ru|www.rome2rio.com|taxi-mini.ru|taxiufayanaul.turbo.site|taxiufa.com|taxiufa.su|toptaxi.org|mobilodeon.ru;Уфа;Янаул;6300
velikiy-novgorod-sankt-peterburg;old;174;14;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;22;0;www.avito.ru|sky-transfer.ru|drivee.com|vk.com|taxi555.ru|kiwitaxi.ru|ugtaxi.ru|taxivezde.ru|www.mezhgorod.taxi|taxi533.ru|transfers.unitaxi.ru|taxi.drive-luxe.ru|vtstaxi.ru|city2city.ru|taksisvo.ru|deshevotaxi.ru|catalogtaksi.ru|rustransfer.org|www.taxi-love.ru|vse-taxi.com|taxi-cosmos.ru|uslugi.yandex.ru|korona-taksi.ru|taxi-nomera.ru|perevozka24.com|mezhgorod-taksi.ru|taxitaksi.ru|xn--80afdpcl3cf.xn--p1ai|obltaxi.ru|ru-travel.org;Великий Новгород;Санкт-Петербург;6300
moskva-krasnogvardejskoe;new;173;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;15;10;3;taxi555.ru|nyt.ru|ugtaxi.ru|taximoskva.com|yandex.ru|1taxopark.ru|oldtaxi.ru|kiwitaxi.ru|www.taxi-accord.ru|taxivezde.ru;;;
ekaterinburg-pervouralsk;old;172;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;7;0;go.yandex|kiwitaxi.ru|ugtaxi.ru|taxi.drive-luxe.ru|taxivezde.ru|taxi555.ru|taxi533.ru|willway.ru|taksisvo.ru|catalogtaksi.ru;Екатеринбург;Первоуральск;3000
ufa-ekaterinburg;old;172;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;19;0;ufa.taximaxim.ru|taxi.yandex.ru|vezet.ru|2gis.ru|yandex.ru|ufa1.ru|m.avito.ru|city-mobil.ru|ufa.taxipoehali.ru|www.yell.ru|go.yandex|uslugi.yandex.ru|zoon.ru|taximini-ufa.ru|vip-taxi-ufa.ru|ufa.flamp.ru|ufa.taptaxi.su|taxiufa.ru|rutaxi.ru|perevozka24.com|taxi-nomera.ru|taxitops.ru|taxiufa.su|taxi-mini-ufa.ru|taxi-ufa.ru|taxiufa.com|rutaxist.ru|taxi-miniufa.ru|taxi902.ru|taxieconom.ru;Уфа;Екатеринбург;15800
ekaterinburg-ufa;old;172;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;2;3;0;yandex.ru|2gis.ru|www.tourister.ru|www.avito.ru|kiwitaxi.ru|taxi-avantime.ru|willway.ru|transfers.unitaxi.ru|uslugi.yandex.ru|taksi-gorod.ru;международный аэропорт Кольцово Екатеринбург;Уфа;15800
vladivostok-ussurijsk;old;171;4;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;13;0;go.yandex|sky-transfer.ru|deshevotaxi.ru|city2city.ru|kiwitaxi.ru|transfers.unitaxi.ru|rustransfer.org|drive125.ru|www.tourister.ru|catalogtaksi.ru|ratour.ru|takse.ru|2gis.ru|busser.su|taxi.yandex.ru|unit-transfer.ru|www.farpost.ru|www.rome2rio.com|ru-travel.org|taxi-vladivostok-primorsky-krai-ru.taxigator.ru|mezhgorod-taksi.ru|www.intui.travel|ubitaxi.ru|vse-taxi.com|www.avito.ru|iprim.ru|vladivostok.perivoz.ru|transfergid.ru|taxi-nomera.ru|xn----8sbear7aqwdih2a.xn--p1ai;Владивосток;Уссурийск;3600
kazan-kirov;old;169;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;3;2;0;taxi-airport-kazan.ru|www.avito.ru|yandex.ru|kiwitaxi.ru|2gis.ru|uslugi.yandex.ru|www.tourister.ru|vc.ru|kazan.rustransfer.org|www.intui.travel;Международный аэропорт Казань;Киров;11800
chelyabinsk-chebarkul;old;169;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;8;0;taxidesyatka.ru|intercity74.ru|uralavtotaxi.ru|driver174.ru|taxi555.ru|taksi-gorod.ru|www.taxi2000.ru|taxivezde.ru|taxi.drive-luxe.ru|catalogtaksi.ru;Челябинск;Чебаркуль;3800
kirov-kazan;old;169;18;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;22;0;www.avito.ru|vk.com|taksikirov.ru|transfer-kazan.ru|jupiter-tmc.ru|kirov.taxi24h.ru|ugtaxi.ru|taxi-russia.su|taxi533.ru|kirov.taksi24.taxi|taxi555.ru|taksisvo.ru|taksi-gorod.ru|rustransfer.org|taxivezde.ru|kirov.yalta-24.taxi|yandex.ru|city2city.ru|taxi-cosmos.ru|korona-taksi.ru|kirov.taxi-krim.com|auto-tur43.ru|www.taxi-love.ru|radartaxi.ru|mezhgorod.pro|mejgorodtaxi.ru|catalogtaksi.ru|vse-taxi.com|taxi-nomera.ru|routes43.ru;Киров;Казань;11800
saratov-balakovo;old;168;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;17;0;m.avito.ru|kubtaxi.ru|yandex.ru|taxi-ug.ru|taxi-russia.su|taksisvo.ru|tratatur.ru|transfer64.ru|1taxopark.ru|taxi555.ru|xn----7sbyhcmnbsdikx.xn--p1ai|kiwitaxi.ru|xn--80aaachchgjsvilh7aagb2ans.xn--p1ai|taxi533.ru|transfers.unitaxi.ru|vk.com|taxivezde.ru|taxigorkovskoe.ru|uslugi.yandex.ru|www.mezhgorod.taxi|jupiter-tmc.ru|mezhgorod-rf.ru|korona-taksi.ru|taxi-cosmos.ru|vse-taxi.com|mb-taxi.ru|catalogtaksi.ru|rustransfer.org|xn--64-6kcmfehorvzazhm.xn--p1ai|uslugio.com;Саратов;Балаково;5000
moskva-saratov;new;167;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;8;21;0;www.avito.ru|sky-transfer.ru|moskva.taxi24h.ru|ug.taxi|vk.com|kubtaxi.ru|ab-taxi.ru|www.taximasters.ru|taxidaleko.ru|www.taxi2000.ru;;;
saratov-moskva;new;167;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;12;17;0;www.avito.ru|saratov.sky-transfer.ru|saratov.sevastopol24.taxi|saratov.taxi24h.ru|ug.taxi|xn----7sbyhcmnbsdikx.xn--p1ai|vk.com|tratatur.ru|www.taxi2000.ru|www.taxi-rokada.ru;;;
volgograd-belyj;new;165;11;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;15;10;3;vk.com|taksisvo.ru|catalogtaxi.ru|rutaxist.ru|deshevotaxi.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|m.ok.ru|yandex.ru|ru-travel.org;;;
orenburg-novotroiczk;old;162;4;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;14;0;www.avito.ru|kiwitaxi.ru|taxi555.ru|city2city.ru|rustransfer.org|novtroisk.ru|www.mezhgorod.taxi|taksi-gorod.ru|1taxopark.ru|taxi533.ru|korona-taksi.ru|taxi.drive-luxe.ru|taxi-russia.su|taksisvo.ru|youla.ru|jupiter-tmc.ru|taxi-cosmos.ru|novotroitsk-orenburg.clients.site|takse.ru|transfers.unitaxi.ru|vk.com|nexttax.ru|uslugi.yandex.ru|board.ntsk.ru|uslugio.com|m.ok.ru|vse-taxi.com|orsk-oren.ru|catalogtaxi.ru|transfergid.ru;Оренбург;Новотроицк;8100
kostroma-yaroslavl;old;161;10;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;24;0;kostroma.taksi24.taxi|kiwitaxi.ru|kostroma.taxi24h.ru|transfers.unitaxi.ru|rustransfer.org|catalogtaksi.ru|1taxopark.ru|www.avito.ru|taxi555.ru|city2city.ru|taxi533.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|deshevotaxi.ru|taksisvo.ru|taxivezde.ru|kostroma.taxi-krim.com|mejgorodtaxi.ru|ru-travel.org|mezhdugorodnee-taxi24.ru|www.taxi-love.ru|vse-taxi.com|transfer-44.ru|ubitaxi.ru|www.rome2rio.com|kostroma.simferopol-aeroport.taxi|taksi-services.ru|kostroma.aeroport-simferopol.taxi|transfer44.ru|mezhgorod-taksi.ru;Кострома;Ярославль;3800
yaroslavl-kostroma;old;161;9;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;23;0;www.avito.ru|catalogtaksi.ru|kiwitaxi.ru|taxi555.ru|yaroslavl.taxi24h.ru|1taxopark.ru|transfers.unitaxi.ru|yaroslavl.simferopol-aeroport.taxi|city2city.ru|yaroslavl.taxi-krim.com|deshevotaxi.ru|jupiter-tmc.ru|www.taxi-love.ru|vse-taxi.com|mejgorodtaxi.ru|yaroslavl.aeroport-simferopol.taxi|yaroslavl.yalta-24.taxi|yatransfer76.ru|mobilodeon.ru|taksi-services.ru|mejgorod-taxi.ru|taxi533.ru|taksisvo.ru|taxivezde.ru|ru-travel.org|ubitaxi.ru|transfergid.ru|taxi-nomera.ru|mezhdugorodnee-taxi24.ru|mezhgorod-taksi.ru;Ярославль;Кострома;3800
krasnodar-kurch;new;160;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;5;22;1;kubtaxi.ru|www.taxi-transfer-travel.ru|tratatur.ru|yandex.ru|taxi.ugtravel.com|taxi-ug.ru|ugtravel.ru|taxi.transferplustravel.com|krasnodar.taxi24h.ru|krasnodar.kerch24.taxi;;;
moskva-krasnyj;new;156;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;10;19;2;ugtaxi.ru|taxispeed.ru|www.mezhgorod.taxi|www.taxi-love.ru|taksi777.ru|redtaxi.ru|taksi-mezhgorod.ru|taxi.yandex.ru|taxi-mobil.ru|mezhgorod-taksi.ru;;;
krasnodar-eisk;new;155;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;9;20;0;kubtaxi.ru|taxi-ug.ru|tratatur.ru|kiwitaxi.ru|taxi.ugtravel.com|krasnodar.sky-transfer.ru|taxi-krasnodar-aeroport.ru|ugtaxi.ru|taxi-123.ru|willway.ru;;;
penza-moskva;old;155;26;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;23;0;www.avito.ru|cvo-taxi.ru|ug.taxi|msk.taxi|taxi533.ru|ugtaxi.ru|www.taxi2000.ru|penza.taksi24.taxi|wing-taxi.ru|penza.taxi24h.ru|taxi555.ru|taxi-mobil.ru|taxivezde.ru|mezhgorod-rf.ru|ab-taxi.ru|taksisvo.ru|rustransfer.org|www.mezhgorod.taxi|taksi-gorod.ru|1taxopark.ru|www.taxi-love.ru|uslugio.com|taxi-russia.su|www.taxi-rokada.ru|penza.taxi-krim.com|city2city.ru|vse-taxi.com|xn----7sbyhcmghbyi1l.xn--80adxhks|vk.com|taxi-cosmos.ru;Пенза;Москва;19400
moskva-penza;old;155;19;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;25;0;cvo-taxi.ru|www.avito.ru|taxi-mobil.ru|moskva.taksi24.taxi|www.taximasters.ru|yandex.ru|ug.taxi|taksi-gorod.ru|zakaz.mezhgorod.taxi|taxi555.ru|taxi-bereg.ru|1taxopark.ru|moskva.taxi24h.ru|taxi533.ru|moskva.sevastopol24.taxi|www.taxi2000.ru|taxidaleko.ru|ab-taxi.ru|city2city.ru|msk.taxi|unit-transfer.ru|ugtaxi.ru|cabway.ru|moskva.yalta-24.taxi|taksi-mezhgorod.ru|www.taxi-love.ru|wing-taxi.ru|taxivezde.ru|taxi-cosmos.ru|logitaxi.ru;Москва;Пенза;19400
ekaterinburg-moskva;old;154;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;9;0;ugtaxi.ru|yekaterinburg.taxi24h.ru|yekaterinburg.sevastopol24.taxi|msk.taxi|taksi-gorod.ru|1taxopark.ru|wing-taxi.ru|taxi533.ru|chestnyi-transfer.ru|vse-taxi.com;Екатеринбург;Москва;50200
stavropol-nevinnomyssk;old;153;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;19;0;go.yandex|kubtaxi.ru|taxi-ug.ru|tratatur.ru|www.avito.ru|kiwitaxi.ru|1taxopark.ru|www.taxi2000.ru|taxi555.ru|ugtravel.com|taxi.drive-luxe.ru|perfect-taxi.ru|rustransfer.org|taksisvo.ru|taxivezde.ru|catalogtaksi.ru|obltaxi.ru|transfers.unitaxi.ru|uslugi.yandex.ru|yandex.ru|mejgorod-taxi.ru|deshevotaxi.ru|www.taxi-love.ru|vse-taxi.com|taxi-nomera.ru|ru-travel.org|www.intui.travel|transfer-stavropol.ru|www.rome2rio.com|mejgorodtaxi.ru;Ставрополь;Невинномысск;3200
izhevsk-agryz;old;152;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;6;0;go.yandex|1taxopark.ru|www.taxi2000.ru|taxi555.ru|transfers.unitaxi.ru|xn----7sbhlekbng7dgc.xn--p1ai|kiwitaxi.ru|taksisvo.ru|taksi-gorod.ru|rustransfer.org;Ижевск;Агрыз;3000
moskva-borovichi;old;151;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;16;0;taxi.yandex.ru|moskva.taximaxim.ru|vezet.ru|city-mobil.ru|yandex.ru|msk.taxovichkof.ru|taximoskva.com|drivee.com|journal.sovcombank.ru|2gis.ru|m.avito.ru|xn----7sbb4ajch8bfab.xn--p1ai|uslugi.yandex.ru|oldtaxi.ru|moskva.taxipoehali.ru|zoon.ru|go.yandex|moskva.taxideshevo.com|t-j.ru|www.taxi-ritm.ru|www.taximasters.ru|tradetaxi.ru|taxi555.ru|msk.taxi-protaxi.ru|msk.svoetaksi.ru|taxispeed.ru|taxi-mobil.ru|taksi-moskva24.ru|nyt.ru|rezidenttaxi.ru;Москва;Боровичи;13000
moskva-neya;new;150;8;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;15;12;0;www.taxi2000.ru|taxi555.ru|ab-taxi.ru|zakaz.mezhgorod.taxi|1taxopark.ru|wing-taxi.ru|mezhgorod.taxi-ekvator.ru|city2city.ru|www.taxi-love.ru|taxivezde.ru;;;
orenburg-buzuluk;old;150;8;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;18;0;www.avito.ru|vk.com|xn----ftbdbf8asar.xn--p1ai|taxivezde.ru|rustransfer.org|yandex.ru|taxi555.ru|city2city.ru|taksisvo.ru|nexttax.ru|taxi.drive-luxe.ru|taksi-gorod.ru|taxi-cosmos.ru|1taxopark.ru|www.blablacar.ru|perevozka24.com|korona-taksi.ru|taxi-russia.su|sky-transfer.ru|deshevotaxi.ru|ok.ru|www.taxi-love.ru|mejgorodtaxi.ru|otvezem.pro|catalogtaksi.ru|orentransfer.ru|taxi-nomera.ru|vse-taxi.com|www.rome2rio.com|xn----8sbnojigiuni.xn--p1ai;Оренбург;Бузулук;7500
tambov-michurinsk;old;148;11;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;21;0;www.avito.ru|go.yandex|kubtaxi.ru|tratatur.ru|kiwitaxi.ru|taxi-ug.ru|taxi533.ru|rustransfer.org|mejgorod-taxi.ru|www.taxi2000.ru|city2city.ru|taxi555.ru|taxi.drive-luxe.ru|www.mezhgorod.taxi|taksisvo.ru|catalogtaksi.ru|takse.ru|deshevotaxi.ru|taxivezde.ru|taxi.yandex.ru|mb-taxi.ru|www.taxi-love.ru|mejgorodtaxi.ru|jupiter-tmc.ru|taxi-nomera.ru|mezhgorod-taksi.ru|obltaxi.ru|ru-travel.org|vse-taxi.com|xn--80acd2blu.xn--80akxkdedu.xn--p1acf;Тамбов;Мичуринск;3200
kazan-oktyabrskij;new;147;26;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;14;13;1;taxibelka.ru|www.avito.ru|vk.com|taxi555.ru|taxi-kazan.com|mezhgorod-rf.ru|taxi533.ru|1taxopark.ru|transfer-kazan.ru|yandex.ru;;;
kazan-oktyabrskoe;new;147;25;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;14;13;1;taxibelka.ru|www.avito.ru|taxi555.ru|taxi-kazan.com|vk.com|transfer-kazan.ru|yandex.ru|1taxopark.ru|mezhgorod-rf.ru|ugtaxi.ru;;;
ivanovo-yaroslavl;old;147;7;SEO;E_MONITOR;SEO мониторинг;SEO_MONITOR;2;6;0;sky-transfer.ru|ivanovo.sevastopol24.taxi|ivanovo.taxi24h.ru|www.avito.ru|xn----7sbbhbow1bfkbndml0b.xn--p1ai|kiwitaxi.ru|city2city.ru|rustransfer.org|taxi555.ru|ivanovo-transfer37.ru;Иваново;Ярославль;4100
orenburg-sol-ileczk;old;146;12;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;17;0;www.avito.ru|taksi-gorod.ru|taxi555.ru|www.mezhgorod.taxi|transfers.unitaxi.ru|kiwitaxi.ru|nexttax.ru|1taxopark.ru|taksisvo.ru|rustransfer.org|www.rome2rio.com|city2city.ru|jupiter-tmc.ru|taxi.drive-luxe.ru|mejgorodtaxi.ru|www.intui.travel|taxivezde.ru|www.taxi-rokada.ru|vk.com|takse.ru|ru-travel.org|deshevotaxi.ru|www.taxi-love.ru|catalogtaksi.ru|transfergid.ru|obltaxi.ru|orenburg.nashaspravka.ru|orentransfer.ru|taxi-nomera.ru|2gis.ru;Оренбург;Соль-Илецк;3400
moskva-obninsk;old;145;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;24;0;msk.taxiarkadiya.ru|taxi555.ru|oldtaxi.ru|www.avito.ru|xn----7sbyhcmnbsdikx.xn--p1ai|www.mezhgorod.taxi|www.taxi2000.ru|kiwitaxi.ru|taxi-mobil.ru|ugtaxi.ru|msk.taxi|www.taxi-accord.ru|ab-taxi.ru|wing-taxi.ru|1taxopark.ru|logitaxi.ru|taxi533.ru|taksisvo.ru|www.taxi-love.ru|www.taxi-rokada.ru|taxivezde.ru|drive-luxe.ru|www.taximasters.ru|mezhgorod.taxi-ekvator.ru|taxi-van.ru|xn----7sbyhcmghbyi1l.xn--80adxhks|mos.taxitoday.ru|www.100mtaxi.ru|rustransfer.org|mezhdugorodnee-taksi-moskva.ru;Москва;Обнинск;3500
moskva-smolensk;new;144;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;7;21;0;moskva.taxi24h.ru|moskva.sky-transfer.ru|www.avito.ru|www.mezhgorod.taxi|ug.taxi|taxi-mobil.ru|kubtaxi.ru|taksi-mezhgorod.ru|oldtaxi.ru|kiwitaxi.ru;;;
elista-astraxan;old;144;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;6;0;alphatour.ru|www.avito.ru|elista.sevastopol24.taxi|elista.taxi24h.ru|elista.taxi-krim.com|tratatur.ru|kubtaxi.ru|taxi555.ru|www.mezhgorod.taxi|yandex.ru;Элиста;Астрахань;9300
smolensk-moskva;old;144;12;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;2;25;0;smolensk.taksi24.taxi|www.avito.ru|ug.taxi|smolensk.taxi24h.ru|taksi-gorod.ru|taxi555.ru|taxi-mobil.ru|kiwitaxi.ru|www.taxi2000.ru|turtransfer.ru|taxi533.ru|city2city.ru|transfer67.ru|smolensk.yalta-24.taxi|taxivezde.ru|1taxopark.ru|ugtravel.com|taksisvo.ru|taxi-russia.ru|www.taxi-rokada.ru|www.mezhgorod.taxi|www.taxi-love.ru|wing-taxi.ru|rustransfer.org|moskva.sky-transfer.ru|taxi-cosmos.ru|smolensk.taxi-krim.com|deshevotaxi.ru|radartaxi.ru|taksi-mezhgorod.ru;Смоленск;Москва;12000
astraxan-elista;old;144;9;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;5;0;www.avito.ru|astrahan.taxi24h.ru|taksi-gorod.ru|taxi-ug.ru|kubtaxi.ru|tratatur.ru|astrahan.taksi24.taxi|1taxopark.ru|city2city.ru|alphatour.ru;Астрахань;Элиста;9300
novosibirsk-berdsk;old;143;9;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;15;0;go.yandex|drivee.com|willway.ru|www.taxi2000.ru|kiwitaxi.ru|taxivezde.ru|taxi.drive-luxe.ru|1taxopark.ru|city2city.ru|taxi.yandex.ru|www.mezhgorod.taxi|takse.ru|royalcars54.ru|transfers.unitaxi.ru|catalogtaksi.ru|rustransfer.org|jupiter-tmc.ru|vse-taxi.com|ru-travel.org|www.avito.ru|deshevotaxi.ru|perevozka24.com|uslugi.yandex.ru|mezhgorod-taksi.ru|taksi-gorod.ru|www.intui.travel|www.transfer154.ru|taxigorod54.ru|starcars54.ru|yandex.ru;Новосибирск;Бердск;3000
moskva-kostroma;new;142;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;9;18;1;taxidaleko.ru|taxi-mobil.ru|www.avito.ru|yandex.ru|www.taximasters.ru|moskva.taxi24h.ru|xn----7sbyhcmnbsdikx.xn--p1ai|wing-taxi.ru|kiwitaxi.ru|moskva.taksi24.taxi;;;
kostroma-moskva;old;142;22;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;2;20;0;m.avito.ru|yandex.ru|transfer-44.ru|taxi-mobil.ru|uslugi.yandex.ru|taxidaleko.ru|kostroma-transfer.ru|www.taxi2000.ru|intercity44.ru|kostroma.sevastopol24.taxi|taxi-russia.ru|kostroma-moskva.ru|kostromatranstur.ru|transfer-kostroma.ru|kiwitaxi.ru|xn----7sbyhcmnbsdikx.xn--p1ai|wing-taxi.ru|ugtaxi.ru|taxi555.ru|taksisvo.ru|1taxopark.ru|city2city.ru|rustransfer.org|msk.taxi|transfer-kostroma.clients.site|taxi533.ru|www.taxi-rokada.ru|taxivezde.ru|transfers.unitaxi.ru|transfer44.ru;Кострома;Москва;10000
ekaterinburg-ozyorsk;old;139;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;5;0;haski-travel74.ru|taksi-ekb.ru|www.avito.ru|taxi.drive-luxe.ru|ugtravel.ru|taxi555.ru|1taxopark.ru|www.taxi2000.ru|xn-----6kccfjdehdbgxjti1a2ala5bhdewr6a.xn--p1ai|taxivezde.ru;Екатеринбург;Озерск;4500
moskva-orlov;new;138;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;11;16;0;www.mezhgorod.taxi|1taxopark.ru|www.taxi-love.ru|rustransfer.org|jupiter-tmc.ru|mos.taxitoday.ru|taxi-mobil.ru|obltaxi.ru|moskva.taxi24h.ru|ug.taxi;;;
moskva-svobodnyj;new;137;8;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;12;13;3;taxi.yandex.ru|www.mezhgorod.taxi|www.taxi2000.ru|www.avito.ru|yandex.ru|taxi.drive-luxe.ru|1taxopark.ru|city2city.ru|deshevotaxi.ru|catalogtaksi.ru;;;
krasnodar-labinsk;new;136;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;13;14;1;kubtaxi.ru|taxi-ug.ru|tratatur.ru|kiwitaxi.ru|ugtaxi.ru|taxiresort.ru|www.avito.ru|perfect-taxi.ru|transferoff.ru|1taxopark.ru;;;
tula-novomoskovsk;old;136;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;21;0;xn----7sbbu0aptdhddiv.xn--p1ai|kubtaxi.ru|tratatur.ru|go.yandex|1taxopark.ru|taxi24online.ru|deshevotaxi.ru|taxi-ug.ru|taksisvo.ru|rustransfer.org|mejgorod-taxi.ru|taxi533.ru|transfer71.ru|www.taxi2000.ru|www.mezhgorod.taxi|catalogtaksi.ru|xn----7sbyhcmnbsdikx.xn--p1ai|obltaxi.ru|taxi.drive-luxe.ru|www.taxi-love.ru|vse-taxi.com|www.avito.ru|taksi-services.ru|taxi.yandex.ru|yandex.ru|taxomarket.ru|taxi-nomera.ru|taxi-mezhgorod24.ru|mezhgorod-taksi.ru|xn--80affnblthori.xn--p1ai;Тула;Новомосковск;2000
orenburg-moskva;old;136;15;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;2;24;0;www.avito.ru|cvo-taxi.ru|ugtaxi.ru|1taxopark.ru|orenburg.taxi24h.ru|taxi533.ru|taksi-gorod.ru|korona-taksi.ru|taksisvo.ru|www.mezhgorod.taxi|msk.taxi|orenburg.taksi24.taxi|taxi555.ru|taxivezde.ru|city2city.ru|www.blablacar.ru|mezhgorod-rf.ru|vse-taxi.com|taxi-cosmos.ru|www.taxi-love.ru|radartaxi.ru|wing-taxi.ru|1tmehgorod.ru|taximilen.ru|mejgorodtaxi.ru|obltaxi.ru|transferug.ru|taksi-go.ru|taxi-vizov.ru|orenburg.aeroport-simferopol.taxi;Оренбург;Москва;45200
moskva-orenburg;old;136;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;23;0;cvo-taxi.ru|www.avito.ru|moskva.taxi24h.ru|sky-transfer.ru|taxi533.ru|moskva.taksi24.taxi|taksi-gorod.ru|taxi555.ru|ugtravel.com|moskva.taxi-krim.com|chestnyi-transfer.ru|taksisvo.ru|www.taxi2000.ru|www.taximasters.ru|1taxopark.ru|taxivezde.ru|msk.taxi|mejgorod-taxi.ru|taxi-cosmos.ru|radartaxi.ru|www.taxi-love.ru|izvozchik.su|mezhgorod-rf.ru|moskva.aeroport-simferopol.taxi|cabway.ru|vse-taxi.com|mejgorodtaxi.ru|moskva.simferopol-aeroport.taxi|1tmehgorod.ru|catalogtaxi.ru;Москва;Оренбург;45000
izhevsk-perm;old;136;;SEO;E_MONITOR;SEO мониторинг;SEO_MONITOR;2;6;0;www.avito.ru|xn----7sbhlekbng7dgc.xn--p1ai|taxi-izhevsk.ru|kiwitaxi.ru|1taxopark.ru|transfers.unitaxi.ru|taksisvo.ru|izhevsk.taksi24.taxi|izhevsk.taxi24h.ru|taxi24online.ru;Ижевск;Пермь;8500
krasnodar-goryachij-klyuch;new;135;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;7;20;1;kubtaxi.ru|go.yandex|taxi-ug.ru|tratatur.ru|transferoff.ru|krasnodar.sevastopol24.taxi|kiwitaxi.ru|krasnodar.taksi24.taxi|perfect-taxi.ru|krasnodar.taxi24h.ru;;;
moskva-belyj;new;134;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;11;16;3;ugtaxi.ru|www.mezhgorod.taxi|taksi777.ru|taksisvo.ru|www.taxi-love.ru|taksi-mezhgorod.ru|taxi-daleko.ru|mb-taxi.ru|yandex.ru|deshevotaxi.ru;;;
tambov-moskva;new;131;;DIRECT;H_DIRECT_TEST;Директ тест;POTENTIAL_DIRECT_NEW;10;17;0;www.avito.ru|msk.taxi|taxi-mobil.ru|kubtaxi.ru|sky-transfer.ru|www.taxi2000.ru|tambov.taxi24h.ru|taxidaleko.ru|xn----7sbyhcmnbsdikx.xn--p1ai|taxi-ug.ru;;;
