city_from;city_to;page_url;template;phrase;total_count;top_1_phrase;top_1_count;top_2_phrase;top_2_count;top_3_phrase;top_3_count
Казань;посёлок городского типа Васильево;https://city2city.ru/kazan-vasilevo;такси {city_from} {city_to} цена;такси Казань посёлок городского типа Васильево цена;0;;0;;0;;0
Казань;Владимир;https://city2city.ru/kazan-vladimir;такси {city_from} {city_to};такси Казань Владимир;11;;0;;0;;0
Казань;Владимир;https://city2city.ru/kazan-vladimir;трансфер {city_from} {city_to};трансфер Казань Владимир;1;;0;;0;;0
Казань;Владимир;https://city2city.ru/kazan-vladimir;межгород {city_from} {city_to};межгород Казань Владимир;0;;0;;0;;0
Казань;Владимир;https://city2city.ru/kazan-vladimir;такси {city_from} {city_to} цена;такси Казань Владимир цена;2;;0;;0;;0
Казань;Волгоград;https://city2city.ru/kazan-volgograd;такси {city_from} {city_to};такси Казань Волгоград;22;казань волгоград такси;22;;0;;0
Казань;Волгоград;https://city2city.ru/kazan-volgograd;трансфер {city_from} {city_to};трансфер Казань Волгоград;0;;0;;0;;0
Казань;Волгоград;https://city2city.ru/kazan-volgograd;межгород {city_from} {city_to};межгород Казань Волгоград;0;;0;;0;;0
Казань;Волгоград;https://city2city.ru/kazan-volgograd;такси {city_from} {city_to} цена;такси Казань Волгоград цена;6;;0;;0;;0
Казань;Вологда;https://city2city.ru/kazan-vologda;такси {city_from} {city_to};такси Казань Вологда;2;;0;;0;;0
Казань;Вологда;https://city2city.ru/kazan-vologda;трансфер {city_from} {city_to};трансфер Казань Вологда;0;;0;;0;;0
Казань;Вологда;https://city2city.ru/kazan-vologda;межгород {city_from} {city_to};межгород Казань Вологда;0;;0;;0;;0
Казань;Вологда;https://city2city.ru/kazan-vologda;такси {city_from} {city_to} цена;такси Казань Вологда цена;0;;0;;0;;0
Казань;Волжск;https://city2city.ru/kazan-volzhsk;такси {city_from} {city_to};такси Казань Волжск;41;такси казань волжск;41;такси мост казань волжск;10;;0
Казань;Волжск;https://city2city.ru/kazan-volzhsk;трансфер {city_from} {city_to};трансфер Казань Волжск;0;;0;;0;;0
Казань;Волжск;https://city2city.ru/kazan-volzhsk;межгород {city_from} {city_to};межгород Казань Волжск;3;;0;;0;;0
Казань;Волжск;https://city2city.ru/kazan-volzhsk;такси {city_from} {city_to} цена;такси Казань Волжск цена;3;;0;;0;;0
Казань;Воронеж;https://city2city.ru/kazan-voronezh;такси {city_from} {city_to};такси Казань Воронеж;4;;0;;0;;0
Казань;Воронеж;https://city2city.ru/kazan-voronezh;трансфер {city_from} {city_to};трансфер Казань Воронеж;1;;0;;0;;0
Казань;Воронеж;https://city2city.ru/kazan-voronezh;межгород {city_from} {city_to};межгород Казань Воронеж;0;;0;;0;;0
Казань;Воронеж;https://city2city.ru/kazan-voronezh;такси {city_from} {city_to} цена;такси Казань Воронеж цена;1;;0;;0;;0
Казань;Вятские Поляны;https://city2city.ru/kazan-vyatskie-polyany;такси {city_from} {city_to};такси Казань Вятские Поляны;34;такси вятские поляны казань;34;;0;;0
Казань;Вятские Поляны;https://city2city.ru/kazan-vyatskie-polyany;трансфер {city_from} {city_to};трансфер Казань Вятские Поляны;1;;0;;0;;0
Казань;Вятские Поляны;https://city2city.ru/kazan-vyatskie-polyany;межгород {city_from} {city_to};межгород Казань Вятские Поляны;2;;0;;0;;0
Казань;Вятские Поляны;https://city2city.ru/kazan-vyatskie-polyany;такси {city_from} {city_to} цена;такси Казань Вятские Поляны цена;1;;0;;0;;0
Казань;Янаул;https://city2city.ru/kazan-yanaul;такси {city_from} {city_to};такси Казань Янаул;0;;0;;0;;0
Казань;Янаул;https://city2city.ru/kazan-yanaul;трансфер {city_from} {city_to};трансфер Казань Янаул;0;;0;;0;;0
Казань;Янаул;https://city2city.ru/kazan-yanaul;межгород {city_from} {city_to};межгород Казань Янаул;0;;0;;0;;0
Казань;Янаул;https://city2city.ru/kazan-yanaul;такси {city_from} {city_to} цена;такси Казань Янаул цена;0;;0;;0;;0
Казань;Яранск;https://city2city.ru/kazan-yaransk;такси {city_from} {city_to};такси Казань Яранск;0;;0;;0;;0
Казань;Яранск;https://city2city.ru/kazan-yaransk;трансфер {city_from} {city_to};трансфер Казань Яранск;0;;0;;0;;0
Казань;Яранск;https://city2city.ru/kazan-yaransk;межгород {city_from} {city_to};межгород Казань Яранск;0;;0;;0;;0
Казань;Яранск;https://city2city.ru/kazan-yaransk;такси {city_from} {city_to} цена;такси Казань Яранск цена;0;;0;;0;;0
Международный аэропорт Казань;;https://city2city.ru/kazan-yoskar_ola;такси {city_from} {city_to};такси Международный аэропорт Казань ;1;;0;;0;;0
Международный аэропорт Казань;;https://city2city.ru/kazan-yoskar_ola;трансфер {city_from} {city_to};трансфер Международный аэропорт Казань ;0;;0;;0;;0
Международный аэропорт Казань;;https://city2city.ru/kazan-yoskar_ola;межгород {city_from} {city_to};межгород Международный аэропорт Казань ;0;;0;;0;;0
Международный аэропорт Казань;;https://city2city.ru/kazan-yoskar_ola;такси {city_from} {city_to} цена;такси Международный аэропорт Казань  цена;0;;0;;0;;0
Казань;Заинск;https://city2city.ru/kazan-zainsk;такси {city_from} {city_to};такси Казань Заинск;23;такси казань заинск;23;;0;;0
Казань;Заинск;https://city2city.ru/kazan-zainsk;трансфер {city_from} {city_to};трансфер Казань Заинск;1;;0;;0;;0
Казань;Заинск;https://city2city.ru/kazan-zainsk;межгород {city_from} {city_to};межгород Казань Заинск;0;;0;;0;;0
Казань;Заинск;https://city2city.ru/kazan-zainsk;такси {city_from} {city_to} цена;такси Казань Заинск цена;1;;0;;0;;0
Казань;Зеленодольск;https://city2city.ru/kazan-zelenodolsk;такси {city_from} {city_to};такси Казань Зеленодольск;158;такси зеленодольск казань;158;такси зеленодольск казань цена;30;сколько стоит такси зеленодольск казань;28
