url,gorod1,gorod2,freq,price,position_display,total_competition,federal_count,regional_count,monthly_revenue,composite_score,freq_score,price_score,competition_score,position_score,segment
https://city2city.ru/melitopol-tula.html,Мелитополь,Тула,9,39000,not ranking,0,0,0,17550.0,63.822558133798864,0.022010809753234366,95.25941740154094,100.0,100.0,NEW_P1
https://city2city.ru/moskva-pavlovskaya.html,Москва,станица Павловская,31,37500,not ranking,0,0,0,58125.0,63.75303647981239,0.0758150113722517,94.9060049033284,100.0,100.0,NEW_P1
https://city2city.ru/moskva-izhevsk.html,Москва,Ижевск,56,36000,not ranking,0,0,0,100800.0,63.682475619823656,0.1369561495756805,94.53816386988866,100.0,100.0,NEW_P1
https://city2city.ru/moskva-rostov-na-don.html,Москва,Ростов-на-Дону,261,33000,not ranking,0,0,0,430650.0,63.661939335954486,0.6383134828437966,93.75411846783663,100.0,100.0,NEW_P1
https://city2city.ru/kaluga-kirov.html,Калуга,Киров,31,36000,not ranking,0,0,0,55800.0,63.661076221452454,0.0758150113722517,94.53816386988866,100.0,100.0,NEW_P1
https://city2city.ru/yaroslavl-izhevsk.html,Ярославль,Ижевск,11,34500,not ranking,0,0,0,18975.0,63.54808219569097,0.02690210080950867,94.15466584163057,100.0,100.0,NEW_P1
https://city2city.ru/belgorod-anapa.html,Белгород,Анапа,11,34500,not ranking,0,0,0,18975.0,63.54808219569097,0.02690210080950867,94.15466584163057,100.0,100.0,NEW_P1
https://city2city.ru/moskva-otradnyj.html,Москва,Отрадный,59,33000,not ranking,0,0,0,97350.0,63.48903219711519,0.14429308616009195,93.75411846783663,100.0,100.0,NEW_P1
https://city2city.ru/moskva-krasnyj.html,Москва,Красный проспект,156,31000,not ranking,0,0,0,241800.0,63.431221980937735,0.38152070238939567,93.1907589404058,100.0,100.0,NEW_P1
https://city2city.ru/moskva-volgograd.html,Москва,Волгоград,127,30000,not ranking,0,0,0,190500.0,63.33253301386425,0.3105969820734183,92.89529628055423,100.0,100.0,NEW_P1
https://city2city.ru/moskva-petrozavodsk.html,Москва,Петрозаводск,14,31000,not ranking,0,0,0,21700.0,63.30967339818932,0.034239037393920126,93.1907589404058,100.0,100.0,NEW_P1
https://city2city.ru/donetsk-astrahan.html,Донецк,Астрахань,9,30000,not ranking,0,0,0,13500.0,63.231527853552194,0.022010809753234366,92.89529628055423,100.0,100.0,NEW_P1
https://city2city.ru/kazan-xolm.html,Казань,деревня Холм,10,29500,not ranking,0,0,0,14750.0,63.19452244925127,0.02445645528137152,92.74385075961116,100.0,100.0,NEW_P1
https://city2city.ru/moskva-kirov.html,Москва,Киров,94,28500,not ranking,0,0,0,133950.0,63.18873751806245,0.22989067964489227,92.43310312074698,100.0,100.0,NEW_P1
https://city2city.ru/moskva-saratov.html,Москва,Саратов,167,26000,not ranking,0,0,0,217100.0,63.04440962619898,0.4084228031989044,91.60584658031745,100.0,100.0,NEW_P1
https://city2city.ru/ryazan-domodedovo.html,Рязань,Домодедово,75,26500,not ranking,0,0,0,99375.0,63.00856949944503,0.18342341461028638,91.77748521732573,100.0,100.0,NEW_P1
https://city2city.ru/saratov-moskva.html,Саратов,Москва,167,25500,not ranking,0,0,0,212925.0,63.00066675017839,0.4084228031989044,91.4308750762351,100.0,100.0,NEW_P1
